bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,plot_ID
72,111,33,7831,230,-100,330,152,-35,167,-35,1501,149,111,9,415,348,403,348,54_75_5208
80,117,34,7833,241,-94,335,160,92,175,-27,1473,151,108,10,412,334,403,343,54_75_5210
93,129,36,7931,265,-84,349,174,-14,191,-14,1193,122,84,10,335,264,328,264,54_75_5216
90,127,36,7905,259,-87,346,170,-17,187,-17,1252,128,90,10,349,282,342,282,54_75_5221
81,117,34,7842,242,-94,336,161,91,176,-26,1426,147,105,10,401,324,392,329,54_75_5231
74,113,34,7817,233,-97,330,154,-32,170,-32,1438,143,106,9,399,330,388,330,54_75_5236
75,113,34,7824,234,-97,331,155,85,170,-32,1449,147,107,10,405,333,395,333,54_75_5237
85,122,35,7903,252,-91,343,165,-22,182,-22,1251,126,88,9,350,278,342,278,54_75_6154
78,116,34,7904,242,-95,337,159,-29,175,-29,1316,130,94,9,367,295,359,295,54_75_7804
92,127,36,7916,261,-85,346,172,-16,189,-16,1211,126,84,11,344,266,337,266,54_75_7822
83,120,35,7827,245,-91,336,162,93,178,-24,1384,143,101,10,389,316,381,318,54_75_7863
92,129,37,7938,262,-85,347,172,-16,189,-16,1227,127,88,10,345,276,338,276,54_75_7870
93,129,37,7935,265,-83,348,174,-14,191,-14,1185,120,85,10,330,263,323,263,54_75_7877
95,130,37,7921,268,-81,349,175,-12,193,-12,1162,118,83,10,325,256,317,256,54_75_7882
72,110,33,7855,230,-100,330,152,83,167,-35,1511,150,112,9,418,350,406,351,54_75_8774
76,113,34,7843,235,-97,332,156,87,171,-31,1472,148,109,9,410,338,399,341,54_75_8779
94,129,36,7994,269,-82,351,175,-13,193,-13,1039,107,67,14,305,209,301,209,54_71_5085
91,127,36,7948,264,-83,347,172,-16,189,-16,1097,112,72,13,320,227,316,227,54_71_5099
104,136,38,8062,284,-73,357,186,-4,205,-4,974,103,61,16,292,190,289,190,54_71_7710
72,113,33,7926,237,-99,336,153,-35,170,-35,1314,126,93,9,366,291,357,291,54_71_7749
87,123,36,7844,253,-86,339,166,-19,183,-19,1243,123,90,9,343,277,334,277,54_25_4078
99,135,38,7960,274,-79,353,180,-8,198,-8,1110,115,79,11,315,245,309,245,54_25_4085
84,120,35,7847,246,-91,337,164,94,179,-23,1374,144,100,11,390,311,383,313,54_25_6686
92,127,36,7883,262,-82,344,172,-14,190,-14,1179,119,85,10,329,261,322,261,54_25_6706
91,128,37,7856,260,-83,343,171,-15,188,-15,1171,120,85,11,331,261,324,261,54_25_6716
95,130,37,7996,270,-81,351,175,-13,194,-13,1074,111,70,14,316,221,312,221,54_23_4054
83,120,35,7948,251,-91,342,163,-24,181,-24,1255,126,86,11,359,275,353,275,54_83_5446
96,129,37,7925,265,-82,347,176,-11,193,-11,1241,133,83,13,364,268,362,268,54_83_5495
67,108,32,7869,226,-104,330,148,-40,163,-40,1501,146,110,8,414,346,402,346,54_83_5522
93,128,36,8045,267,-81,348,175,-14,193,-14,1234,127,83,13,364,268,360,268,54_83_8050
82,118,34,7926,247,-92,339,162,-26,179,-26,1288,129,90,10,365,286,358,286,54_83_8099
73,113,33,7899,235,-99,334,153,-34,169,-34,1385,135,100,8,384,315,375,315,54_83_8104
75,114,34,7903,237,-98,335,155,-32,171,-32,1432,142,103,9,400,329,391,329,54_83_8107
76,114,34,7916,237,-97,334,157,88,173,-31,1447,144,105,9,403,334,394,334,54_83_8135
73,111,33,7883,233,-100,333,154,-34,169,-34,1473,145,108,8,408,342,397,342,54_83_8137
72,110,33,7860,229,-100,329,152,83,167,-35,1543,153,115,9,427,354,415,362,54_83_8152
94,128,36,8107,269,-81,350,176,105,195,-14,1267,130,85,13,373,278,368,280,54_93_5710
89,126,36,8004,261,-85,346,169,-19,188,-19,1275,129,87,13,372,282,366,282,54_93_5715
72,117,34,7982,240,-100,340,153,-36,170,-36,1375,132,97,10,387,313,377,313,54_93_8316
89,124,35,8110,261,-86,347,171,100,189,-20,1320,134,89,13,385,290,379,296,54_93_8324
86,124,35,8025,257,-88,345,167,98,185,-22,1304,131,90,12,378,288,372,292,54_93_8327
75,120,35,7961,245,-97,342,156,-32,173,-32,1306,126,91,10,370,292,360,292,54_93_8330
73,117,34,7917,240,-99,339,153,-34,170,-34,1314,126,92,9,370,293,360,293,54_93_8811
107,133,38,7803,280,-66,346,186,2,204,2,977,101,68,12,281,206,275,206,54_63_385
89,124,36,7866,255,-87,342,170,100,186,-18,1338,144,95,12,387,300,382,300,54_67_5055
94,128,36,7900,263,-84,347,175,-13,191,-13,1309,144,91,13,383,289,380,289,54_67_8764
79,116,34,7932,245,-94,339,159,-28,177,-28,1221,120,84,10,344,264,336,264,54_71_7742
103,133,37,7941,280,-74,354,183,-4,202,-4,943,98,59,16,277,181,275,181,54_71_7756
102,133,37,7901,279,-74,353,182,-4,201,-4,955,99,60,15,279,184,276,184,54_71_7762
93,126,36,7915,266,-81,347,174,-13,192,-13,1048,104,69,12,296,212,290,212,54_71_7767
75,114,34,7908,236,-98,334,155,-32,171,-32,1410,139,102,9,393,323,384,323,54_75_5179
82,119,35,7901,247,-93,340,162,-25,179,-25,1320,133,94,9,371,297,363,297,54_75_5181
82,119,35,7889,247,-93,340,161,-25,179,-25,1257,125,89,9,351,279,343,279,54_75_5184
70,111,33,7818,230,-100,330,150,-36,166,-36,1397,134,102,8,382,315,370,315,54_75_5187
93,129,37,7943,263,-85,348,173,-14,191,-14,1219,128,85,11,347,269,340,269,54_75_5199
75,113,34,7844,234,-97,331,155,87,170,-32,1473,146,109,9,407,342,396,342,54_75_5205
89,126,36,7894,257,-88,345,169,-18,186,-18,1268,130,91,10,355,286,346,286,54_75_5217
97,133,37,7990,270,-83,353,177,-11,195,-11,1199,127,83,11,342,264,336,264,54_75_5225
82,119,35,7854,245,-92,337,162,-25,178,-25,1397,142,102,10,390,321,380,321,54_75_5227
90,123,35,8072,265,-85,350,173,-18,191,-18,1043,103,66,14,301,205,295,205,54_31_6915
94,125,35,8187,271,-84,355,178,-16,196,-16,1005,101,63,15,294,194,288,194,54_31_6886
97,130,36,8003,274,-78,352,179,-10,197,-10,981,100,62,15,287,190,284,190,54_71_5095
77,114,34,7876,241,-94,335,157,-29,174,-29,1220,115,84,10,335,258,326,258,54_71_5140
91,126,36,8151,267,-83,350,174,103,193,-18,1291,131,86,13,377,280,370,289,54_93_5686
86,125,36,7986,258,-88,346,167,97,184,-22,1286,129,88,12,373,286,366,286,54_93_5701
94,130,37,7966,266,-84,350,175,-14,192,-14,1220,127,86,11,345,271,338,271,54_75_3599
97,132,37,8028,274,-79,353,178,-11,197,-11,1032,107,66,15,306,207,302,207,54_23_6676
91,126,36,7892,257,-86,343,172,101,188,-16,1364,148,96,13,395,306,390,306,54_101_5882
95,128,36,7905,262,-84,346,175,-13,191,-13,1367,150,95,13,399,304,394,304,54_101_6206
86,121,35,7876,248,-90,338,166,97,181,-22,1439,151,104,11,407,324,399,332,54_101_8492
80,117,35,7830,240,-94,334,160,91,175,-27,1442,149,105,10,407,327,398,331,54_101_8497
105,132,38,7772,277,-67,344,184,1,202,1,995,102,69,12,286,209,279,209,54_63_4952
97,126,37,7676,264,-73,337,175,-6,192,-6,1061,107,73,12,302,222,292,222,54_63_4956
89,124,36,7855,254,-88,342,169,99,185,-18,1348,145,96,12,389,303,383,303,54_67_5049
94,128,36,7883,262,-84,346,174,-14,190,-14,1323,145,92,13,386,293,382,293,54_67_7678
99,133,37,8057,277,-77,354,181,-9,200,-9,1037,108,66,15,308,209,304,209,54_23_4055
79,116,34,7930,243,-95,338,159,-28,176,-28,1258,124,88,9,352,277,344,277,54_71_5126
79,116,34,7927,243,-95,338,159,-28,176,-28,1342,134,95,10,378,302,370,302,54_75_5172
78,116,34,7886,240,-96,336,158,-29,174,-29,1335,132,95,9,373,301,364,301,54_75_5174
87,123,35,7907,254,-88,342,167,-20,184,-20,1261,129,89,10,356,281,348,281,54_75_5193
94,129,36,7929,265,-84,349,174,-13,192,-13,1194,125,82,11,340,261,334,261,54_75_5197
85,121,35,7856,249,-91,340,164,-22,180,-22,1371,140,100,10,383,315,374,315,54_75_5209
75,113,34,7843,234,-97,331,156,87,171,-31,1475,148,109,9,409,341,399,342,54_75_5211
76,114,34,7831,235,-96,331,156,87,171,-30,1459,148,108,10,408,334,398,337,54_75_5232
73,112,33,7793,232,-98,330,153,-33,168,-33,1452,146,107,9,405,333,393,333,54_75_5238
94,131,37,7910,266,-82,348,174,-13,192,-13,1179,120,84,10,330,262,323,262,54_75_5250
81,119,35,7871,246,-92,338,161,-26,177,-26,1287,127,92,9,356,288,347,288,54_75_6152
83,119,35,7849,244,-93,337,163,94,178,-24,1440,148,105,10,404,327,395,334,54_75_6157
66,107,32,7846,223,-104,327,146,-41,161,-41,1512,146,111,8,415,348,403,348,54_75_7813
79,116,34,7893,241,-95,336,159,-28,175,-28,1375,137,99,9,383,314,374,314,54_75_7817
95,130,37,7959,270,-80,350,176,-12,194,-12,1059,110,68,14,312,215,309,215,54_71_7711
93,127,36,7958,265,-83,348,173,-14,192,-14,1071,110,70,13,312,219,308,219,54_71_7738
78,116,34,7874,242,-95,337,158,-29,175,-29,1306,129,93,9,363,292,355,292,54_75_7807
88,124,35,7924,256,-89,345,169,-19,185,-19,1269,130,90,10,356,284,348,284,54_75_7826
69,109,33,7850,226,-102,328,150,-37,165,-37,1518,150,113,8,419,352,407,352,54_75_7834
82,117,34,7869,242,-93,335,162,92,177,-26,1464,150,107,10,410,332,401,340,54_75_7838
89,126,36,7923,258,-86,344,169,-18,187,-18,1227,124,87,9,342,273,333,273,54_75_7843
96,133,37,7989,269,-84,353,177,-12,194,-12,1186,123,84,11,335,264,328,264,54_75_7848
82,118,35,7857,243,-93,336,162,92,177,-25,1415,144,104,10,394,325,385,327,54_75_7857
77,114,34,7840,236,-96,332,158,88,173,-29,1460,149,108,10,409,333,399,338,54_75_7858
78,116,34,7838,240,-94,334,159,-28,174,-28,1412,143,104,9,394,324,384,324,54_75_7864
93,130,37,7935,264,-84,348,173,-15,191,-15,1204,124,86,10,338,269,331,269,54_75_7878
82,118,35,7912,245,-92,337,162,-26,178,-26,1339,135,95,10,377,302,370,302,54_75_8768
85,123,35,7977,255,-89,344,166,-22,184,-22,1191,119,81,11,343,257,337,257,54_71_5089
74,113,33,7909,238,-98,336,154,-33,171,-33,1311,127,93,9,365,292,356,292,54_71_5124
74,116,34,7978,240,-98,338,156,87,172,-34,1390,136,98,10,393,317,384,317,54_83_5434
92,128,36,8011,267,-82,349,174,-15,192,-15,1196,123,80,13,351,258,347,258,54_83_5435
81,119,34,7953,248,-93,341,162,-26,179,-26,1278,127,89,10,364,284,357,284,54_83_5442
75,115,34,7942,240,-98,338,155,-33,172,-33,1296,126,91,9,364,287,355,287,54_83_5478
80,117,34,7910,245,-94,339,160,-27,177,-27,1298,129,91,10,367,289,360,289,54_83_5479
85,120,35,7907,249,-90,339,165,-23,181,-23,1350,138,95,11,384,305,378,305,54_83_5496
89,123,35,7889,254,-88,342,169,-18,185,-18,1327,139,92,11,381,297,376,297,54_83_5504
77,113,33,7871,236,-97,333,157,89,172,-30,1536,154,113,9,426,349,415,362,54_83_6178
83,120,35,7941,250,-91,341,163,-24,181,-24,1244,125,85,11,356,272,350,272,54_83_8067
78,116,34,7932,242,-95,337,158,-29,175,-29,1271,125,89,10,358,280,350,280,54_83_8100
79,121,35,7967,249,-94,343,159,91,177,-29,1343,131,93,11,383,301,373,304,54_93_5698
72,116,34,7948,239,-101,340,152,-36,169,-36,1326,127,93,9,373,296,363,296,54_93_5717
101,131,36,8216,280,-75,355,185,-8,204,-8,1223,127,82,14,364,267,357,267,54_93_6194
91,127,36,8031,264,-83,347,173,-16,191,-16,1257,129,85,13,369,276,364,276,54_93_6195
69,115,33,7992,237,-103,340,151,-39,167,-39,1374,131,97,9,386,311,376,311,54_93_8311
68,114,33,7974,235,-103,338,149,-40,166,-40,1340,127,94,9,376,298,365,298,54_93_8331
71,115,34,7954,237,-101,338,151,-37,168,-37,1324,126,93,9,371,294,361,294,54_93_8334
83,122,35,7958,253,-91,344,163,-25,181,-25,1309,130,90,11,376,293,369,293,54_93_8335
98,130,36,8153,275,-78,353,180,109,200,-11,1250,129,84,14,370,275,364,275,54_93_8809
90,124,36,7900,255,-88,343,170,101,186,-18,1390,149,99,12,399,312,393,315,54_101_5878
96,128,36,7917,265,-83,348,176,-12,193,-12,1358,150,93,14,398,299,395,299,54_101_5891
81,117,34,7850,242,-93,335,161,92,176,-26,1424,148,104,11,404,322,395,326,54_101_6207
90,124,36,7876,255,-87,342,171,101,186,-17,1411,152,100,12,407,316,401,319,54_101_8493
79,118,34,7937,247,-94,341,159,-28,177,-28,1200,117,82,10,340,257,332,257,54_71_5101
89,124,35,7921,260,-86,346,169,-17,188,-17,1069,108,70,12,307,219,302,219,54_71_5116
72,113,33,7924,235,-100,335,153,-35,169,-35,1328,128,94,9,369,295,360,295,54_71_5123
78,115,34,7915,242,-95,337,158,-29,175,-29,1261,123,88,9,353,277,345,277,54_71_5125
70,111,33,7892,232,-101,333,151,-36,167,-36,1368,131,98,8,377,307,367,307,54_71_5128
74,115,34,7922,240,-97,337,155,-33,172,-33,1302,126,91,9,365,288,357,288,54_71_7716
73,113,33,7915,236,-99,335,153,-34,170,-34,1334,129,95,8,370,298,361,298,54_71_7751
98,134,38,7980,272,-80,352,178,-10,196,-10,1135,117,81,11,320,251,313,251,54_25_4080
103,139,38,8018,280,-78,358,184,-5,202,-5,1097,116,77,12,315,241,311,241,54_25_4091
92,129,37,7874,262,-84,346,172,-15,189,-15,1177,122,85,11,334,263,328,263,54_25_4093
95,131,37,7893,266,-81,347,175,-12,192,-12,1122,116,81,11,320,248,314,248,54_25_4096
99,134,38,7933,273,-78,351,180,-7,198,-7,1094,112,78,11,309,240,304,240,54_25_4138
80,117,34,7887,244,-93,337,160,-27,177,-27,1329,133,95,9,372,300,364,300,54_75_5177
81,118,35,7890,244,-93,337,162,-26,178,-26,1404,142,103,9,390,324,380,324,54_75_5212
77,115,34,7806,238,-95,333,157,88,173,-29,1426,144,105,10,398,328,388,328,54_75_5235
73,112,33,7873,233,-99,332,154,-34,169,-34,1481,146,109,8,408,343,397,343,54_75_6155
70,110,33,7870,229,-102,331,150,-37,165,-37,1469,143,107,8,406,338,395,338,54_75_7806
80,118,34,7895,245,-93,338,160,-27,177,-27,1261,124,89,9,351,279,342,279,54_75_7809
78,115,34,7827,238,-95,333,158,89,173,-29,1459,146,108,9,403,337,393,340,54_75_7831
79,116,34,7842,240,-94,334,159,-28,174,-28,1427,143,105,9,395,330,385,330,54_75_7837
79,116,34,7834,239,-95,334,159,90,174,-28,1466,150,108,10,410,334,400,340,54_75_7856
82,118,35,7868,244,-93,337,162,92,178,-25,1378,142,101,10,388,315,380,315,54_75_7867
93,131,37,7946,265,-84,349,174,-14,191,-14,1193,123,85,10,335,266,328,266,54_75_7881
74,112,33,7859,233,-99,332,153,-33,169,-33,1439,141,106,8,396,331,385,331,54_75_8770
86,124,35,8107,260,-88,348,168,99,187,-23,1287,130,87,13,374,279,367,288,54_77_5316
84,124,35,7961,256,-90,346,165,-23,182,-23,1155,114,78,11,332,245,325,245,54_23_4052
92,128,36,8002,265,-83,348,173,-16,191,-16,1201,123,80,13,353,259,348,259,54_83_5431
89,125,36,7955,258,-85,343,169,-18,187,-18,1256,129,85,12,365,275,362,275,54_83_5456
79,116,34,7911,243,-95,338,159,-28,176,-28,1300,129,92,9,365,290,357,290,54_83_5487
83,119,35,7919,246,-92,338,163,-25,179,-25,1359,138,96,10,386,308,379,308,54_83_5489
75,113,33,7898,236,-98,334,156,87,171,-32,1451,144,105,9,405,335,395,335,54_83_5514
73,111,33,7883,233,-100,333,154,-34,169,-34,1473,145,108,8,408,342,397,342,54_83_5517
97,131,37,7967,268,-80,348,178,-10,196,-10,1202,129,78,14,356,254,356,254,54_83_8090
81,118,34,7940,246,-93,339,162,-26,179,-26,1297,130,91,10,368,289,361,289,54_83_8098
69,114,33,7926,236,-102,338,149,-39,166,-39,1347,128,95,9,378,302,368,302,54_93_5716
73,117,34,7973,242,-99,341,154,-35,171,-35,1376,133,97,10,389,313,379,313,54_93_6192
94,127,36,8138,269,-81,350,176,105,195,-15,1277,131,86,13,376,279,369,283,54_93_8322
83,119,35,7860,245,-92,337,163,94,179,-24,1424,149,103,11,404,322,396,326,54_101_5881
93,126,36,7918,259,-85,344,173,-15,189,-15,1378,150,96,13,400,308,396,308,54_101_5890
92,126,36,7911,259,-85,344,172,-16,189,-16,1357,148,95,13,395,303,390,303,54_101_5892
98,134,38,7977,272,-80,352,179,-10,196,-10,1124,117,80,11,319,248,314,248,54_25_4092
97,133,37,7935,271,-80,351,177,-10,195,-10,1132,116,81,11,318,250,312,250,54_25_6705
105,139,38,8005,283,-74,357,186,-2,205,-2,1059,111,74,12,303,230,298,230,54_25_6710
97,134,38,7913,270,-80,350,177,-10,195,-10,1108,117,79,12,318,245,314,245,54_25_6730
100,134,38,7923,274,-76,350,181,-7,198,-7,1076,111,77,11,306,235,301,235,54_25_6764
94,128,36,7869,262,-84,346,174,-13,190,-13,1307,144,91,14,383,288,379,288,54_67_5054
79,116,34,7842,240,-94,334,159,89,174,-28,1414,145,104,10,398,323,388,324,54_25_6684
95,132,37,7920,268,-82,350,175,-12,193,-12,1136,117,81,11,322,251,316,251,54_25_6708
95,130,37,7848,267,-78,345,175,-10,193,-10,1106,113,80,11,313,243,307,243,54_25_6766
88,122,35,7868,252,-88,340,168,98,183,-20,1379,148,98,12,397,310,391,311,54_67_7673
80,120,35,7956,248,-94,342,160,-28,178,-28,1232,120,85,10,349,269,342,269,54_71_5088
84,123,35,8058,256,-90,346,166,95,183,-25,1316,131,90,12,380,288,372,297,54_93_5689
77,121,35,7968,247,-96,343,158,89,175,-31,1344,130,94,11,382,303,372,305,54_93_5699
72,116,34,7986,239,-100,339,153,-36,170,-36,1319,126,92,9,371,293,361,293,54_93_5718
89,126,36,8027,262,-85,347,171,-18,189,-18,1266,129,86,13,370,279,364,279,54_93_6196
89,125,35,8134,263,-86,349,172,101,190,-20,1304,132,87,13,380,283,373,292,54_93_8297
92,127,36,8067,266,-83,349,174,104,192,-16,1277,131,86,13,376,281,370,283,54_93_8326
78,115,34,7835,238,-95,333,158,89,173,-29,1447,148,106,10,406,330,397,333,54_101_5895
93,126,36,7918,259,-85,344,173,-15,189,-15,1378,150,96,13,400,308,396,308,54_101_6209
93,127,36,7912,260,-86,346,173,103,189,-15,1349,146,95,12,390,303,385,303,54_101_8496
93,129,37,7905,264,-83,347,174,-14,191,-14,1179,120,85,10,330,262,323,262,54_25_6702
96,133,38,7920,269,-81,350,176,-11,194,-11,1127,118,81,12,322,251,317,251,54_25_6714
99,133,37,7922,273,-78,351,180,-8,197,-8,1091,112,78,11,309,240,304,240,54_25_6762
86,119,34,8083,257,-89,346,168,-23,186,-23,1082,107,69,13,312,214,304,214,54_31_6911
82,118,34,7947,249,-92,341,162,-25,180,-25,1160,114,79,10,327,246,320,246,54_71_5118
81,118,35,7828,242,-93,335,161,92,176,-26,1410,146,103,10,398,320,390,323,54_25_4061
88,125,36,7843,256,-86,342,168,-18,184,-18,1237,125,90,10,345,278,337,278,54_25_4079
97,132,37,7929,270,-79,349,177,-10,195,-10,1140,116,81,10,319,251,312,251,54_25_4081
107,140,39,8021,285,-73,358,188,-1,206,-1,1041,110,73,12,299,227,295,227,54_25_4095
92,128,37,7873,262,-82,344,172,-14,189,-14,1173,118,85,10,328,260,320,260,54_25_6709
96,134,38,7931,269,-81,350,176,-11,194,-11,1133,119,81,12,324,252,319,252,54_25_6723
97,132,37,7891,270,-78,348,178,-9,196,-9,1082,111,78,11,307,237,302,237,54_25_6768
81,118,34,7924,248,-91,339,162,-26,179,-26,1203,119,82,10,342,260,335,260,54_71_5122
93,129,36,7934,268,-82,350,174,-13,192,-13,1044,107,67,14,305,210,301,210,54_71_5087
81,117,34,7932,247,-93,340,162,-26,179,-26,1205,119,83,10,339,261,332,261,54_71_5127
92,126,36,7896,259,-85,344,172,-15,189,-15,1338,146,94,13,389,298,385,298,54_67_5051
99,131,37,7907,271,-79,350,179,-8,197,-8,1281,144,87,15,380,278,378,278,54_67_5053
89,125,36,7936,258,-86,344,170,-18,187,-18,1198,123,82,11,342,260,336,260,54_75_5183
76,113,34,7881,235,-97,332,156,-31,171,-31,1460,145,107,9,404,338,393,338,54_75_5190
84,120,35,7878,246,-92,338,164,96,180,-23,1432,147,105,10,400,327,391,332,54_75_5204
87,124,36,7873,253,-89,342,166,-20,183,-20,1287,131,93,10,359,291,350,291,54_75_5224
94,130,37,7919,266,-82,348,174,-13,192,-13,1179,120,84,10,330,261,322,261,54_75_5251
79,117,35,7834,240,-94,334,160,-27,175,-27,1400,142,103,9,391,321,381,321,54_75_6163
81,118,35,7896,245,-92,337,161,-26,178,-26,1311,132,93,10,370,294,362,294,54_75_7801
74,112,33,7848,232,-98,330,154,85,169,-33,1492,149,111,9,413,344,402,347,54_75_7836
96,132,37,7934,268,-82,350,176,-11,194,-11,1185,125,82,11,339,259,332,259,54_75_7840
81,118,35,7861,243,-93,336,162,92,177,-26,1446,148,106,10,404,330,395,335,54_75_7855
70,110,33,7797,228,-100,328,150,-36,165,-36,1468,146,109,9,408,337,396,337,54_75_7865
70,111,33,7825,231,-100,331,150,-36,166,-36,1395,134,102,8,381,315,370,315,54_75_8769
90,123,36,7892,254,-87,341,171,101,186,-17,1430,154,101,12,411,321,405,324,54_101_5873
82,123,35,8062,254,-91,345,164,93,181,-27,1315,130,90,12,378,287,370,297,54_77_5326
82,117,34,8043,252,-91,343,164,-26,182,-26,1115,109,72,13,318,223,310,223,54_31_4292
104,133,36,8298,287,-79,366,188,-7,208,-7,930,95,57,17,278,175,273,175,54_31_6883
80,117,34,7920,248,-92,340,161,-26,178,-26,1163,111,79,11,324,242,316,242,54_71_7754
91,124,35,7913,262,-83,345,171,-15,189,-15,1055,104,69,13,299,212,294,212,54_71_7760
96,128,35,8149,274,-83,357,179,-13,197,-13,979,99,61,16,289,188,284,188,54_31_4264
105,132,35,8375,289,-78,367,191,-7,211,-7,926,94,57,16,277,175,272,175,54_27_4202
103,132,36,8327,286,-80,366,188,-8,208,-8,938,95,58,16,279,178,274,178,54_31_4251
89,124,36,7889,255,-88,343,170,-18,186,-18,1358,146,96,12,392,305,386,305,54_67_5052
102,133,37,7934,273,-78,351,182,-6,199,-6,1272,143,86,15,378,275,376,275,54_67_7677
64,110,33,7937,227,-106,333,145,-43,162,-43,1392,132,99,8,387,312,376,312,54_83_5429
90,125,36,7990,261,-85,346,170,-18,189,-18,1233,126,83,12,359,268,355,268,54_83_5438
83,120,35,7947,251,-91,342,163,-24,181,-24,1241,124,85,11,355,272,349,272,54_83_5443
76,114,33,7935,239,-97,336,157,-31,173,-31,1402,139,100,9,394,320,385,320,54_83_5488
86,124,36,7955,256,-87,343,166,-21,184,-21,1241,125,85,12,359,272,353,272,54_83_8057
82,119,35,7918,247,-92,339,162,-25,179,-25,1281,128,89,10,365,284,358,284,54_83_8095
75,114,33,7937,239,-97,336,156,-32,173,-32,1293,126,91,9,362,286,353,286,54_83_8101
78,116,34,7931,242,-95,337,158,-29,175,-29,1321,131,93,9,372,295,364,295,54_83_8102
87,122,35,7933,253,-89,342,168,-20,184,-20,1312,136,91,11,377,292,372,292,54_83_8115
77,114,34,7858,237,-97,334,157,88,172,-30,1465,146,107,9,406,339,396,340,54_83_8138
83,117,34,7872,243,-92,335,164,95,179,-24,1509,155,110,10,421,339,412,356,54_83_8150
75,114,34,7890,237,-98,335,155,-32,171,-32,1406,139,101,9,393,321,384,321,54_83_5490
72,111,33,7903,232,-100,332,153,-35,168,-35,1453,142,106,8,402,335,392,335,54_83_5515
81,116,34,7864,241,-94,335,161,92,176,-26,1510,154,111,10,421,342,411,354,54_83_5531
102,136,38,7957,278,-75,353,183,-4,202,-4,1051,109,75,12,301,230,296,230,54_25_6763
99,131,36,8018,277,-78,355,181,-8,199,-8,971,100,61,16,287,187,284,187,54_71_7718
101,134,37,7999,278,-76,354,182,-7,200,-7,987,104,62,15,294,193,292,193,54_71_7725
98,130,37,7886,273,-77,350,178,-8,197,-8,995,101,64,14,285,197,281,197,54_71_7765
91,128,36,7975,265,-84,349,172,-16,190,-16,1081,110,71,13,316,222,311,222,54_71_5084
63,107,32,7869,222,-107,329,143,-44,159,-44,1430,135,103,8,393,321,381,321,54_71_5114
89,127,36,7944,263,-85,348,170,-17,188,-17,1094,111,72,13,318,226,313,226,54_71_7712
78,116,34,7914,242,-96,338,159,-29,175,-29,1297,128,92,9,362,288,353,288,54_75_5175
